0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
0.0,0.3939393939393939,0.2753623188405797,0.2610619469026549,0.17450980392156862,0.12380952380952381,0.3206751054852321,0.3153846153846154,0.275092936802974,0.38333333333333336,0.35195530726256985,0.3649122807017544,0.45564516129032256,0.3383458646616541,0.2905027932960894,0.3021276595744681,0.23076923076923078,0.20967741935483872,0.23497267759562843,0.24857142857142858,0.3682008368200837,0.2827586206896552,0.2559055118110236,0.0,0.38764044943820225,0.23018867924528302,0.1493212669683258,0.27692307692307694,0.3211009174311927,0.26490066225165565,0.19282511210762332,0.26262626262626265,0.437125748502994,0.3770491803278688,0.28205128205128205,0.34306569343065696,0.1889763779527559,0.27450980392156865,0.2995391705069124,0.18110236220472442,0.43884892086330934,0.2248062015503876,0.12195121951219512,0.4342857142857143,0.2236842105263158,0.33064516129032256,0.18562874251497005,0.26229508196721313,0.24299065420560748,0.21551724137931033,0.36683417085427134,0.25,0.24411134903640258,0.41025641025641024,0.48314606741573035,0.3333333333333333,0.3333333333333333,0.323943661971831,0.37777777777777777,0.36231884057971014,0.1893939393939394,0.41064638783269963,0.27884615384615385,0.20689655172413793,0.4393939393939394,0.27848101265822783,0.4069767441860465,0.44,0.38285714285714284,0.25806451612903225,0.30833333333333335,0.3382352941176471,0.3263157894736842,0.30787037037037035,0.3247863247863248,0.32456140350877194,0.14285714285714285,0.3191489361702128,0.3611111111111111,0.26143790849673204,0.36486486486486486,0.42857142857142855,0.12903225806451613,0.3020833333333333,0.24358974358974358,0.2736156351791531,0.29213483146067415,0.3163265306122449,0.373134328358209,0.18181818181818182,0.37735849056603776,0.2962962962962963,0.34838709677419355,0.42696629213483145,0.36486486486486486,0.3275862068965517,0.39361702127659576,0.3076923076923077,0.18309859154929578,0.3698630136986301,0.3838383838383838,0.225,0.34146341463414637,0.0,0.0,0.0,0.0
0.6060606060606061,0.0,0.44534412955465585,0.42531120331950206,0.32094943240454077,0.1975609756097561,0.4593406593406593,0.3804143126177024,0.32831608654750705,0.5714285714285714,0.3839835728952772,0.470873786407767,0.45685279187817257,0.42783505154639173,0.3111111111111111,0.4353448275862069,0.5056179775280899,0.4186046511627907,0.4266666666666667,0.34563758389261745,0.43779904306220097,0.2962962962962963,0.3561643835616438,0.0,0.2918918918918919,0.3663003663003663,0.296969696969697,0.43670886075949367,0.425,0.2483221476510067,0.33189655172413796,0.47513812154696133,0.4064516129032258,0.43506493506493504,0.4444444444444444,0.23776223776223776,0.26666666666666666,0.35185185185185186,0.39800995024875624,0.21991701244813278,0.62,0.24615384615384617,0.16091954022988506,0.6120218579234973,0.2878787878787879,0.5141242937853108,0.19607843137254902,0.2578616352201258,0.40384615384615385,0.35251798561151076,0.3643724696356275,0.29850746268656714,0.3152610441767068,0.48717948717948717,0.5175438596491229,0.42857142857142855,0.30275229357798167,0.5416666666666666,0.5125,0.3424657534246575,0.40718562874251496,0.4392857142857143,0.34101382488479265,0.43137254901960786,0.47692307692307695,0.3125,0.4752475247524752,0.358695652173913,0.45,0.21551724137931033,0.3728813559322034,0.34177215189873417,0.3588235294117647,0.4251781472684085,0.44680851063829785,0.40229885057471265,0.3563218390804598,0.42857142857142855,0.5172413793103449,0.5078125,0.40540540540540543,0.5384615384615384,0.35294117647058826,0.4016393442622951,0.4225352112676056,0.3682170542635659,0.37362637362637363,0.46017699115044247,0.41379310344827586,0.3472222222222222,0.49019607843137253,0.24489795918367346,0.3559322033898305,0.53125,0.4,0.49230769230769234,0.3853211009174312,0.3241106719367589,0.3047619047619048,0.4189189189189189,0.4878048780487805,0.29927007299270075,0.3125,0.0,0.0,0.0,0.0
0.7246376811594203,0.5546558704453441,0.0,0.6627218934911243,0.37579617834394907,0.2698412698412698,0.2988505747126437,0.49261083743842365,0.3782894736842105,0.5242718446601942,0.49760765550239233,0.5616438356164384,0.5217391304347826,0.44398340248962653,0.27419354838709675,0.532608695652174,0.6796875,0.42528735632183906,0.5662650602409639,0.2878787878787879,0.5810055865921788,0.36923076923076925,0.41414141414141414,0.0,0.5294117647058824,0.3153153153153153,0.3707865168539326,0.4225352112676056,0.5853658536585366,0.35185185185185186,0.43529411764705883,0.6440677966101694,0.5777777777777777,0.35714285714285715,0.46875,0.31666666666666665,0.32653061224489793,0.3170731707317073,0.44680851063829785,0.3218390804597701,0.6515151515151515,0.3333333333333333,0.3387096774193548,0.5352112676056338,0.3508771929824561,0.5138888888888888,0.40350877192982454,0.27419354838709675,0.509090909090909,0.27450980392156865,0.4725274725274725,0.35714285714285715,0.3612565445026178,0.5533980582524272,0.509090909090909,0.4897959183673469,0.5111111111111111,0.6052631578947368,0.4230769230769231,0.4375,0.36,0.5773195876288659,0.463768115942029,0.4375,0.6875,0.45161290322580644,0.5510204081632653,0.5897435897435898,0.5434782608695652,0.4090909090909091,0.5384615384615384,0.37142857142857144,0.3484848484848485,0.5109489051094891,0.4642857142857143,0.5952380952380952,0.2558139534883721,0.5789473684210527,0.5588235294117647,0.5555555555555556,0.6666666666666666,0.38461538461538464,0.34375,0.5333333333333333,0.3902439024390244,0.49572649572649574,0.5428571428571428,0.5344827586206896,0.6296296296296297,0.25925925925925924,0.6296296296296297,0.23809523809523808,0.4383561643835616,0.5454545454545454,0.47058823529411764,0.5217391304347826,0.4583333333333333,0.4444444444444444,0.46153846153846156,0.5675675675675675,0.4444444444444444,0.3230769230769231,0.35714285714285715,0.0,0.0,0.0,0.0
0.7389380530973452,0.5746887966804979,0.33727810650887574,0.0,0.4076923076923077,0.3976945244956772,0.5196629213483146,0.487279843444227,0.4701492537313433,0.7267080745341615,0.40789473684210525,0.44166666666666665,0.643979057591623,0.525974025974026,0.43023255813953487,0.5522875816993464,0.5387596899224806,0.4489795918367347,0.5192307692307693,0.3627450980392157,0.5148063781321185,0.3769230769230769,0.501779359430605,0.0,0.5078534031413613,0.4072164948453608,0.3333333333333333,0.539568345323741,0.5714285714285714,0.375,0.4270833333333333,0.5279503105590062,0.3389830508474576,0.48,0.5269461077844312,0.42857142857142855,0.3937007874015748,0.4426229508196721,0.5297297297297298,0.23195876288659795,0.78125,0.3898305084745763,0.26717557251908397,0.6228571428571429,0.4791666666666667,0.3815789473684211,0.323943661971831,0.38666666666666666,0.46153846153846156,0.4,0.39111111111111113,0.43859649122807015,0.3333333333333333,0.6710526315789473,0.574468085106383,0.48333333333333334,0.4574468085106383,0.609375,0.5238095238095238,0.3181818181818182,0.3504273504273504,0.5633802816901409,0.5529411764705883,0.4155844155844156,0.6707317073170732,0.4406779661016949,0.6216216216216216,0.5641025641025641,0.5531914893617021,0.3191489361702128,0.42990654205607476,0.5151515151515151,0.4563758389261745,0.5269461077844312,0.6344086021505376,0.5128205128205128,0.3492063492063492,0.4186046511627907,0.5490196078431373,0.4818181818181818,0.48148148148148145,0.6363636363636364,0.390625,0.3698630136986301,0.40625,0.484304932735426,0.5294117647058824,0.5473684210526316,0.5535714285714286,0.4666666666666667,0.5531914893617021,0.3508771929824561,0.4591194968553459,0.5344827586206896,0.46296296296296297,0.6666666666666666,0.5747126436781609,0.4702702702702703,0.5641025641025641,0.38,0.5,0.32786885245901637,0.45714285714285713,0.0,0.0,0.0,0.0
0.8254901960784313,0.6790505675954592,0.6242038216560509,0.5923076923076923,0.0,0.4007561436672968,0.6136950904392765,0.5162374020156775,0.5230283911671925,0.7084468664850136,0.5682926829268292,0.6317280453257791,0.6795865633074936,0.6068447412353923,0.6511627906976745,0.7066326530612245,0.6340508806262231,0.6015625,0.5464285714285714,0.5195071868583162,0.6403743315508021,0.45652173913043476,0.5524861878453039,0.0,0.7066666666666667,0.6150627615062761,0.3843843843843844,0.53125,0.4942084942084942,0.580952380952381,0.49015317286652077,0.5757575757575758,0.4732510288065844,0.553763440860215,0.6240875912408759,0.4065934065934066,0.5132743362831859,0.5,0.6121212121212121,0.41919191919191917,0.7743589743589744,0.5064102564102564,0.4245810055865922,0.6770833333333334,0.3952569169960474,0.6089965397923875,0.5369649805447471,0.4750830564784053,0.620253164556962,0.4385026737967914,0.454320987654321,0.6524822695035462,0.493411420204978,0.6360424028268551,0.6348314606741573,0.5824742268041238,0.5081967213114754,0.7226277372262774,0.5983606557377049,0.6464646464646465,0.47770700636942676,0.6540880503144654,0.5222929936305732,0.5424836601307189,0.7913669064748201,0.4745762711864407,0.6227544910179641,0.6744186046511628,0.7047244094488189,0.44525547445255476,0.589041095890411,0.7016129032258065,0.5177304964539007,0.6038011695906432,0.5862068965517241,0.5502958579881657,0.46601941747572817,0.5714285714285714,0.6578947368421053,0.6150234741784038,0.5871559633027523,0.7916666666666666,0.5478260869565217,0.5815602836879432,0.415929203539823,0.572202166064982,0.5819672131147541,0.6118421052631579,0.6829268292682927,0.5327868852459017,0.6086956521739131,0.47572815533980584,0.5578512396694215,0.7692307692307693,0.6666666666666666,0.6363636363636364,0.6589147286821705,0.5862068965517241,0.6044776119402985,0.6422018348623854,0.6492537313432836,0.42011834319526625,0.5495495495495496,0.0,0.0,0.0,0.0
0.8761904761904762,0.802439024390244,0.7301587301587301,0.6023054755043228,0.5992438563327032,0.0,0.7602523659305994,0.6287015945330297,0.5738341968911918,0.7560975609756098,0.6028368794326241,0.6511627906976745,0.6712328767123288,0.6677908937605397,0.64,0.5363128491620112,0.6896551724137931,0.5968992248062015,0.6204379562043796,0.717948717948718,0.7418478260869565,0.5739130434782609,0.631578947368421,0.0,0.6910994764397905,0.7135922330097088,0.5891472868217055,0.6842105263157895,0.5045045045045045,0.5175438596491229,0.6270270270270271,0.6934306569343066,0.6914893617021277,0.7317073170731707,0.7986577181208053,0.57,0.46621621621621623,0.7126436781609196,0.7043010752688172,0.5563380281690141,0.7777777777777778,0.6105263157894737,0.4791666666666667,0.7885714285714286,0.5631067961165048,0.6153846153846154,0.5254237288135594,0.49242424242424243,0.6829268292682927,0.6296296296296297,0.6190476190476191,0.7058823529411765,0.5504885993485342,0.7986577181208053,0.67,0.7244897959183674,0.7586206896551724,0.68,0.6666666666666666,0.6111111111111112,0.49411764705882355,0.7285714285714285,0.625,0.5166666666666667,0.7,0.5862068965517241,0.7183098591549296,0.6470588235294118,0.7876712328767124,0.5487804878048781,0.6551724137931034,0.7540983606557377,0.7153846153846154,0.7084639498432602,0.7236842105263158,0.6829268292682927,0.44,0.8,0.7555555555555555,0.75,0.6268656716417911,0.925,0.6,0.5441176470588235,0.6949152542372882,0.7397260273972602,0.6825396825396826,0.7,0.7435897435897436,0.6538461538461539,0.6530612244897959,0.5897435897435898,0.5615384615384615,0.7666666666666667,0.6875,0.65,0.7916666666666666,0.7100591715976331,0.7195121951219512,0.75,0.6805555555555556,0.5333333333333333,0.543859649122807,0.0,0.0,0.0,0.0
0.679324894514768,0.5406593406593406,0.7011494252873564,0.4803370786516854,0.3863049095607235,0.23974763406940064,0.0,0.4611764705882353,0.4448484848484848,0.5472972972972973,0.4626865671641791,0.4345991561181435,0.5688888888888889,0.5167173252279635,0.4513888888888889,0.4268774703557312,0.6153846153846154,0.6415094339622641,0.5849056603773585,0.4109090909090909,0.5027322404371585,0.2677165354330709,0.44802867383512546,0.0,0.567741935483871,0.5112107623318386,0.3918918918918919,0.5088757396449705,0.3939393939393939,0.45454545454545453,0.4358974358974359,0.5,0.5128205128205128,0.3829787234042553,0.4928571428571429,0.32592592592592595,0.38596491228070173,0.40625,0.5124378109452736,0.2602739726027397,0.6934306569343066,0.42857142857142855,0.2868217054263566,0.7105263157894737,0.2962962962962963,0.5392156862745098,0.3333333333333333,0.4236111111111111,0.3879310344827586,0.44525547445255476,0.39303482587064675,0.5119047619047619,0.3273942093541203,0.5974025974025974,0.6,0.4631578947368421,0.421875,0.5740740740740741,0.36619718309859156,0.45348837209302323,0.29714285714285715,0.5673469387755102,0.5057471264367817,0.4883720930232558,0.7419354838709677,0.3424657534246575,0.5754716981132075,0.5735294117647058,0.5222929936305732,0.35802469135802467,0.5420560747663551,0.603448275862069,0.41304347826086957,0.45294117647058824,0.47413793103448276,0.5263157894736842,0.22784810126582278,0.5714285714285714,0.5789473684210527,0.5572519083969466,0.6133333333333333,0.631578947368421,0.4,0.5070422535211268,0.3918918918918919,0.4523076923076923,0.5238095238095238,0.5578947368421052,0.5660377358490566,0.47058823529411764,0.5,0.43859649122807015,0.4789915966386555,0.68,0.6551724137931034,0.5283018867924528,0.5256410256410257,0.4484304932735426,0.46153846153846156,0.484375,0.4927536231884058,0.34444444444444444,0.3620689655172414,0.0,0.0,0.0,0.0
0.6846153846153846,0.6195856873822976,0.5073891625615764,0.512720156555773,0.48376259798432253,0.3712984054669704,0.5388235294117647,0.0,0.4932486100079428,0.5338645418326693,0.5203539823008849,0.5784313725490197,0.5888501742160279,0.5727170236753101,0.5578947368421052,0.5944055944055944,0.538647342995169,0.45077720207253885,0.6296296296296297,0.4782608695652174,0.5759368836291914,0.45145631067961167,0.5078947368421053,0.0,0.6267281105990783,0.5014925373134328,0.3755274261603376,0.4688995215311005,0.5544554455445545,0.521505376344086,0.484375,0.5327102803738317,0.41037735849056606,0.6641221374045801,0.5063291139240507,0.4247787610619469,0.4444444444444444,0.42748091603053434,0.6052631578947368,0.3250883392226148,0.7513227513227513,0.5148514851485149,0.44370860927152317,0.6561085972850679,0.35602094240837695,0.49710982658959535,0.47706422018348627,0.4694835680751174,0.4930555555555556,0.4491017964071856,0.4523809523809524,0.4,0.39679715302491103,0.5570175438596491,0.6134453781512605,0.45098039215686275,0.45614035087719296,0.5581395348837209,0.5222222222222223,0.43956043956043955,0.3625,0.6157760814249363,0.38996138996138996,0.4954954954954955,0.7108433734939759,0.425531914893617,0.7083333333333334,0.6296296296296297,0.5118110236220472,0.43884892086330934,0.46853146853146854,0.4639175257731959,0.5132743362831859,0.575984990619137,0.4918032786885246,0.43636363636363634,0.34782608695652173,0.5510204081632653,0.6266666666666667,0.5034965034965035,0.5735294117647058,0.7441860465116279,0.37349397590361444,0.42857142857142855,0.49523809523809526,0.5680628272251309,0.5932203389830508,0.625,0.625,0.5,0.6307692307692307,0.46551724137931033,0.4343891402714932,0.7160493827160493,0.6813186813186813,0.5789473684210527,0.5603448275862069,0.5531135531135531,0.49038461538461536,0.5887850467289719,0.5728155339805825,0.3333333333333333,0.49295774647887325,0.0,0.0,0.0,0.0
0.724907063197026,0.6716839134524929,0.6217105263157895,0.5298507462686567,0.4769716088328076,0.4261658031088083,0.5551515151515152,0.5067513899920572,0.0,0.6395663956639567,0.5565217391304348,0.6631299734748011,0.6206896551724138,0.5725094577553594,0.5225806451612903,0.543801652892562,0.630718954248366,0.633245382585752,0.6206140350877193,0.4889589905362776,0.6285211267605634,0.38321167883211676,0.4707740916271722,0.0,0.7542997542997543,0.5581818181818182,0.41089108910891087,0.4255952380952381,0.5762195121951219,0.5270758122743683,0.5898366606170599,0.4837837837837838,0.5207756232686981,0.551948051948052,0.6,0.4680232558139535,0.514018691588785,0.5604838709677419,0.591869918699187,0.32251908396946566,0.7081081081081081,0.46613545816733065,0.36610169491525424,0.7014563106796117,0.37411764705882355,0.5953757225433526,0.3920595533498759,0.40522875816993464,0.5,0.3797909407665505,0.47048903878583476,0.4824120603015075,0.4257679180887372,0.5839080459770115,0.5487804878048781,0.6171617161716172,0.391705069124424,0.6424242424242425,0.5188679245283019,0.3939393939393939,0.3805970149253731,0.6688227684346701,0.5030549898167006,0.5692307692307692,0.7111111111111111,0.46206896551724136,0.6972477064220184,0.5619469026548672,0.639225181598063,0.47767857142857145,0.5059760956175299,0.6082474226804123,0.5220588235294118,0.588748787584869,0.5412844036697247,0.5353982300884956,0.29120879120879123,0.5,0.6666666666666666,0.5620689655172414,0.5416666666666666,0.693069306930693,0.42953020134228187,0.51010101010101,0.5098039215686274,0.5692520775623269,0.6036585365853658,0.5236051502145923,0.6379310344827587,0.5540540540540541,0.5652173913043478,0.4244604316546763,0.49142857142857144,0.6739130434782609,0.66,0.6484375,0.6080402010050251,0.5777777777777777,0.592391304347826,0.5827814569536424,0.6149425287356322,0.3832599118942731,0.506578947368421,0.0,0.0,0.0,0.0
0.6166666666666667,0.42857142857142855,0.47572815533980584,0.2732919254658385,0.29155313351498635,0.24390243902439024,0.4527027027027027,0.46613545816733065,0.3604336043360434,0.0,0.3137254901960784,0.5512820512820513,0.4742268041237113,0.40634005763688763,0.12048192771084337,0.29213483146067415,0.47244094488188976,0.3048780487804878,0.4583333333333333,0.2874251497005988,0.3793103448275862,0.4666666666666667,0.27205882352941174,0.0,0.4215686274509804,0.4112903225806452,0.07692307692307693,0.3058823529411765,0.3466666666666667,0.40425531914893614,0.2956521739130435,0.27058823529411763,0.4878048780487805,0.273972602739726,0.20618556701030927,0.31313131313131315,0.1643835616438356,0.2903225806451613,0.4230769230769231,0.25,0.6065573770491803,0.26666666666666666,0.20652173913043478,0.4069767441860465,0.25301204819277107,0.42045454545454547,0.34065934065934067,0.3643410852713178,0.39285714285714285,0.24691358024691357,0.33,0.4878048780487805,0.26666666666666666,0.5056179775280899,0.5,0.325,0.3090909090909091,0.3508771929824561,0.2903225806451613,0.1694915254237288,0.2,0.5,0.3181818181818182,0.46153846153846156,0.4,0.25,0.4827586206896552,0.4339622641509434,0.475,0.1694915254237288,0.391304347826087,0.3181818181818182,0.3,0.3712871287128713,0.27419354838709675,0.30158730158730157,0.12195121951219512,0.5,0.42857142857142855,0.4166666666666667,0.34285714285714286,0.56,0.275,0.375,0.23404255319148937,0.2676056338028169,0.41025641025641024,0.3333333333333333,0.4857142857142857,0.1891891891891892,0.30434782608695654,0.28125,0.4166666666666667,0.3125,0.3333333333333333,0.4782608695652174,0.4318181818181818,0.330188679245283,0.32075471698113206,0.41379310344827586,0.3023255813953488,0.22033898305084745,0.24242424242424243,0.0,0.0,0.0,0.0
0.6480446927374302,0.6160164271047228,0.5023923444976076,0.5921052631578947,0.4317073170731707,0.3971631205673759,0.5373134328358209,0.479646017699115,0.4434782608695652,0.6862745098039216,0.0,0.5446009389671361,0.5542635658914729,0.47781217750258,0.5153374233128835,0.5487364620938628,0.5191387559808612,0.5752688172043011,0.6084905660377359,0.44983818770226536,0.512621359223301,0.29508196721311475,0.5463258785942492,0.0,0.47391304347826085,0.521594684385382,0.35978835978835977,0.5730337078651685,0.4642857142857143,0.4702702702702703,0.39104477611940297,0.5524861878453039,0.5205479452054794,0.48333333333333334,0.5708154506437768,0.4212962962962963,0.43333333333333335,0.4520547945205479,0.5584045584045584,0.34459459459459457,0.7244897959183674,0.4855072463768116,0.31794871794871793,0.5461847389558233,0.4574898785425101,0.45739910313901344,0.4697674418604651,0.45569620253164556,0.47096774193548385,0.38414634146341464,0.39820359281437123,0.4690265486725664,0.44807121661721067,0.5314465408805031,0.6453900709219859,0.5365853658536586,0.5573770491803278,0.6326530612244898,0.4174757281553398,0.5533980582524272,0.4858757062146893,0.49373433583959897,0.53515625,0.3984375,0.7083333333333334,0.4392523364485981,0.6062992125984252,0.5784313725490197,0.6330275229357798,0.3333333333333333,0.4397163120567376,0.5089285714285714,0.5165289256198347,0.5562403697996918,0.5070422535211268,0.5242718446601942,0.3333333333333333,0.39473684210526316,0.5189873417721519,0.5283018867924528,0.4069767441860465,0.625,0.43529411764705883,0.31932773109243695,0.4146341463414634,0.5100864553314121,0.5544554455445545,0.5508474576271186,0.6666666666666666,0.375,0.5454545454545454,0.4027777777777778,0.4950980392156863,0.6794871794871795,0.5529411764705883,0.45454545454545453,0.5897435897435898,0.5799256505576208,0.48672566371681414,0.48314606741573035,0.5288461538461539,0.41379310344827586,0.34523809523809523,0.0,0.0,0.0,0.0
